x0	x1	f(x)
-3.992375	11.546210	11.887720
-3.623310	12.517603	2.383732
-2.275918	13.356317	13.170416
-3.979416	11.430297	12.271250
-1.825771	12.921744	20.432601
-3.058728	12.748337	0.881873
-3.171396	12.799585	0.607220
-3.477659	12.543805	1.241328
-4.652139	11.587216	30.699330
-3.818604	11.900610	6.761806
-4.068106	11.741456	12.475784
-4.656007	12.823700	20.931193
-3.224106	10.569792	4.057246
-3.976423	12.611601	6.650711
-3.684615	11.578059	5.940930
-3.216185	12.618598	0.451358
-4.577945	12.825128	18.751017
-3.941886	12.257072	7.408591
-3.177013	11.747934	0.778884
-4.165252	11.989313	13.305619
-1.516262	10.913325	15.377105
-1.449280	12.015279	22.979240
-3.106221	11.188289	1.407630
-3.912862	11.772090	9.035986
-4.187288	12.066082	13.384563
-3.548609	14.125781	1.906902
-4.307567	12.377691	14.484074
-2.893746	11.204679	0.924223
-2.454765	11.876673	3.994355
-4.258534	11.227225	20.947244
-2.453691	11.927839	4.131380
-2.223821	13.485166	15.101956
-3.786521	13.068262	2.983268
-3.897053	14.508116	3.128310
-3.834550	13.301087	3.104319
-2.297803	12.591088	8.689328
-3.812136	12.123603	5.792785
-2.791977	12.408499	1.896379
-3.889684	12.566659	5.453358
-2.852254	12.104776	1.061538
-2.506347	11.248758	2.471959
-2.531358	12.749742	5.715057
-2.764038	12.092960	1.573881
-1.310849	12.768196	32.359041
-4.109929	12.523305	9.398628
-2.389109	11.686891	4.306449
-2.052320	12.657034	13.655740
-3.547622	12.812180	1.390084
-2.197378	12.470162	9.888090
-1.476340	12.096293	22.912243
-2.516775	13.079943	7.301988
-3.238939	13.053774	0.738853
-3.736266	11.852432	5.646371
-4.454081	12.516409	17.377626
-2.816341	13.454263	4.693123
-2.350453	11.990204	5.607589
